lotarea,bldgarea,comarea,resarea,officearea,retailarea,numbldgs,numfloors,lotdepth,bldgdepth,builtfar,residfar,commfar,facilfar,incident_zip,status,year,complaint_type
2585.0,4650.0,0.0,4650.0,0.0,0.0,1.0,3.0,109.42,77.0,1.8,0.75,0.0,2.0,10460.0,Closed,17,HEAT/HOT WATER
8347.0,4800.0,0.0,4800.0,0.0,0.0,1.0,3.0,105.33,25.0,0.58,0.75,0.0,2.0,10457.0,Closed,46,HEAT/HOT WATER
3750.0,9450.0,0.0,9450.0,0.0,0.0,1.0,4.0,100.0,75.0,2.52,1.35,0.0,2.0,10457.0,Closed,9,HEAT/HOT WATER
2500.0,2200.0,0.0,2200.0,0.0,0.0,1.0,2.0,100.0,55.0,0.88,2.43,0.0,4.8,10467.0,Closed,90,PAINT/PLASTER
4200.0,2904.0,0.0,2904.0,0.0,0.0,2.0,2.0,100.0,66.0,0.69,3.44,0.0,4.8,10458.0,Closed,90,PLUMBING
25000.0,28500.0,28500.0,0.0,19500.0,7500.0,2.0,2.0,100.0,100.0,1.14,3.44,0.0,4.8,10458.0,Closed,21,HEAT/HOT WATER
8905.0,36573.0,6336.0,30237.0,0.0,6336.0,1.0,5.0,99.42,89.5,4.11,2.0,0.0,2.0,10451.0,Closed,92,PAINT/PLASTER
55931.0,112045.0,112045.0,0.0,0.0,0.0,2.0,4.0,200.0,59.0,2.0,0.75,0.0,2.0,10456.0,Closed,92,UNSANITARY CONDITION
2500.0,2514.0,0.0,1806.0,0.0,0.0,1.0,2.0,100.0,41.0,1.01,0.75,0.0,2.0,10466.0,Closed,100,HEAT/HOT WATER
2248.0,2149.0,0.0,1530.0,0.0,0.0,1.0,2.0,112.42,37.0,0.96,0.5,0.0,1.0,10467.0,Closed,80,ELECTRIC
9000.0,2884.0,0.0,2884.0,0.0,0.0,2.0,2.0,90.0,39.0,0.32,0.5,0.0,1.0,10453.0,Closed,92,HEAT/HOT WATER
2500.0,1516.0,0.0,1516.0,0.0,0.0,1.0,2.0,100.0,46.0,0.61,0.75,0.0,2.0,10468.0,Closed,65,UNSANITARY CONDITION
1920.0,3162.0,0.0,3162.0,0.0,0.0,1.0,3.0,97.12,53.15,1.65,1.25,0.0,2.0,10461.0,Closed,16,HEAT/HOT WATER
2500.0,1912.0,0.0,1912.0,0.0,0.0,1.0,2.0,100.0,48.0,0.76,2.0,0.0,2.0,10468.0,Closed,70,HEAT/HOT WATER
2503.0,2950.0,0.0,1760.0,0.0,0.0,1.0,2.0,100.12,52.0,1.18,1.1,0.0,2.0,10453.0,Closed,119,HEAT/HOT WATER
3750.0,2290.0,0.0,1790.0,0.0,0.0,2.0,2.5,100.0,25.5,0.61,2.43,0.0,4.8,10456.0,Closed,85,DOOR/WINDOW
4777.0,997.0,0.0,665.0,0.0,0.0,1.0,1.0,92.9,40.0,0.21,0.75,0.0,2.0,10455.0,Closed,100,WATER LEAK
1508.0,2304.0,0.0,2304.0,0.0,0.0,1.0,3.0,75.56,30.0,1.53,6.02,0.0,6.5,10463.0,Closed,119,HEAT/HOT WATER
2500.0,2480.0,0.0,1880.0,0.0,0.0,1.0,2.0,100.0,44.0,0.99,1.25,0.0,2.0,10462.0,Closed,100,PAINT/PLASTER
17225.0,82500.0,0.0,82500.0,0.0,0.0,1.0,6.0,130.17,123.0,4.79,4.2,0.0,4.2,10452.0,Closed,91,UNSANITARY CONDITION
2500.0,2040.0,0.0,2040.0,0.0,0.0,1.0,2.0,100.0,57.0,0.82,0.75,0.0,2.0,10468.0,Closed,13,PAINT/PLASTER
1701.0,2764.0,0.0,2764.0,0.0,0.0,1.0,3.0,87.25,52.0,1.62,2.43,0.0,4.8,10453.0,Closed,55,SAFETY
6440.0,28704.0,0.0,28704.0,0.0,0.0,1.0,6.0,115.0,102.0,4.46,2.43,0.0,4.8,10468.0,Closed,107,DOOR/WINDOW
2200.0,1504.0,0.0,1504.0,0.0,0.0,1.0,2.0,100.0,41.0,0.68,0.5,0.0,1.0,10453.0,Closed,75,PLUMBING
2500.0,1550.0,0.0,1240.0,0.0,0.0,1.0,2.0,100.0,31.0,0.62,0.75,0.0,2.0,10463.0,Closed,90,FLOORING/STAIRS
3750.0,3600.0,3600.0,0.0,0.0,3600.0,1.0,1.0,75.0,75.0,0.96,3.44,3.4,6.5,10467.0,Closed,90,HEAT/HOT WATER
1040.0,2274.0,0.0,2274.0,0.0,0.0,1.0,3.0,48.0,35.0,2.19,3.44,0.0,4.8,10467.0,Closed,12,SAFETY
2608.0,6780.0,1086.0,5694.0,0.0,0.0,1.0,4.0,100.0,60.0,2.6,2.43,0.0,4.8,10453.0,Closed,6,WATER LEAK
3800.0,1785.0,0.0,1020.0,0.0,0.0,1.0,1.0,100.0,45.0,0.47,0.5,0.0,1.0,10464.0,Closed,70,HEAT/HOT WATER
2923.0,1440.0,0.0,1440.0,0.0,0.0,1.0,2.0,97.42,40.0,0.49,0.75,0.0,2.0,10458.0,Closed,85,UNSANITARY CONDITION
20210.0,85000.0,0.0,85000.0,0.0,0.0,1.0,6.0,120.0,57.11,4.21,3.0,0.0,3.0,10468.0,Closed,27,HEAT/HOT WATER
2500.0,1710.0,0.0,1710.0,0.0,0.0,2.0,2.0,100.0,41.0,0.68,1.25,0.0,2.0,10459.0,Closed,80,HEAT/HOT WATER
1775.0,1687.0,0.0,1687.0,0.0,0.0,1.0,3.0,100.0,37.0,0.95,0.75,0.0,2.0,10457.0,Closed,60,HEAT/HOT WATER
2868.0,2660.0,0.0,2128.0,0.0,0.0,1.0,2.0,114.33,52.5,0.93,0.75,0.0,2.0,10459.0,Closed,85,UNSANITARY CONDITION
2500.0,1636.0,0.0,1636.0,0.0,0.0,1.0,3.0,100.0,36.0,0.65,0.75,0.0,2.0,10462.0,Closed,50,HEAT/HOT WATER
1891.0,1200.0,0.0,1200.0,0.0,0.0,1.0,2.5,61.0,30.0,0.63,0.75,0.0,2.0,10467.0,Closed,100,HEAT/HOT WATER
3450.0,3381.0,0.0,2121.0,0.0,0.0,2.0,2.0,100.0,38.0,0.98,0.75,0.0,2.0,10467.0,Closed,60,UNSANITARY CONDITION
2935.0,1976.0,0.0,1976.0,0.0,0.0,2.0,2.0,117.42,58.0,0.67,0.5,0.0,1.0,10452.0,Open,90,APPLIANCE
2595.0,2550.0,922.0,1628.0,0.0,0.0,2.0,2.0,112.28,37.0,0.98,1.25,0.0,2.0,10460.0,Open,80,GENERAL
2500.0,3550.0,0.0,3550.0,0.0,0.0,1.0,3.0,100.0,55.0,1.42,3.44,0.0,4.8,10463.0,Closed,14,HEAT/HOT WATER
2125.0,1800.0,1800.0,0.0,0.0,0.0,1.0,2.0,85.0,36.0,0.85,3.44,0.0,4.8,10456.0,Closed,89,HEAT/HOT WATER
10000.0,1340.0,1340.0,0.0,485.0,855.0,1.0,1.0,100.0,28.75,0.13,0.0,1.0,2.4,10466.0,Closed,66,PAINT/PLASTER
2549.0,2420.0,0.0,2420.0,0.0,0.0,1.0,2.0,103.0,45.0,0.95,1.25,0.0,2.0,10467.0,Closed,95,HEAT/HOT WATER
2518.0,1902.0,0.0,1902.0,0.0,0.0,1.0,2.0,108.33,47.0,0.76,0.5,0.0,1.0,10453.0,Open,18,WATER LEAK
10000.0,13100.0,13100.0,0.0,3250.0,0.0,1.0,2.0,100.0,100.0,1.31,0.0,2.0,4.8,10456.0,Closed,89,WATER LEAK
2500.0,2280.0,0.0,2280.0,0.0,0.0,1.0,3.0,125.0,40.0,0.91,3.44,0.0,4.8,10453.0,Closed,28,HEAT/HOT WATER
2322.0,2700.0,0.0,1800.0,0.0,0.0,1.0,2.0,92.58,50.0,1.16,0.75,0.0,2.0,10452.0,Closed,85,WATER LEAK
2258.0,4977.0,0.0,4977.0,0.0,0.0,1.0,4.0,100.0,56.0,2.2,0.0,1.0,2.4,10452.0,Closed,14,WATER LEAK
2090.0,3120.0,0.0,3120.0,0.0,0.0,1.0,3.0,90.0,46.32,1.49,3.44,0.0,4.8,10453.0,Closed,15,HEAT/HOT WATER
4750.0,20750.0,0.0,20750.0,0.0,0.0,1.0,5.0,95.0,83.0,4.37,3.44,0.0,4.8,10458.0,Closed,104,HEAT/HOT WATER
2300.0,1620.0,0.0,1080.0,0.0,0.0,1.0,2.0,100.0,30.0,0.7,0.75,0.0,2.0,10468.0,Closed,75,UNSANITARY CONDITION
2016.0,2400.0,0.0,2400.0,0.0,0.0,1.0,3.0,100.0,40.0,1.19,3.44,0.0,4.8,10468.0,Closed,26,HEAT/HOT WATER
9874.0,9874.0,9874.0,0.0,0.0,6574.0,1.0,1.0,98.25,98.25,1.0,4.2,0.0,4.2,10458.0,Open,110,WATER LEAK
1976.0,2220.0,0.0,2220.0,0.0,0.0,1.0,2.0,102.0,50.0,1.12,2.43,0.0,4.8,10468.0,Open,105,UNSANITARY CONDITION
2240.0,3100.0,0.0,3100.0,0.0,0.0,1.0,3.0,111.58,50.0,1.38,0.75,0.0,2.0,10460.0,Closed,50,HEAT/HOT WATER
3000.0,2000.0,0.0,2000.0,0.0,0.0,1.0,2.0,100.0,48.0,0.67,0.5,0.0,1.0,10451.0,Closed,55,HEAT/HOT WATER
2500.0,1360.0,0.0,1360.0,0.0,0.0,2.0,2.0,100.0,30.0,0.54,1.25,0.0,2.0,10457.0,Closed,95,HEAT/HOT WATER
3079.0,3990.0,0.0,2760.0,0.0,0.0,1.0,2.0,120.67,66.0,1.3,2.43,0.0,4.8,10452.0,Closed,100,UNSANITARY CONDITION
2874.0,948.0,0.0,948.0,0.0,0.0,1.0,1.0,95.0,48.0,0.33,0.75,0.0,2.0,10458.0,Closed,60,HEAT/HOT WATER
4150.0,1276.0,0.0,1276.0,0.0,0.0,2.0,2.0,100.0,26.0,0.31,0.75,0.0,2.0,10452.0,Closed,70,HEAT/HOT WATER
1748.0,3075.0,0.0,3075.0,0.0,0.0,1.0,3.0,87.42,56.0,1.76,2.43,0.0,4.8,10466.0,Closed,117,HEAT/HOT WATER
2000.0,1720.0,0.0,1720.0,0.0,0.0,1.0,2.0,100.0,43.0,0.86,2.43,0.0,4.8,10458.0,Closed,90,HEAT/HOT WATER
1315.0,1396.0,0.0,1396.0,0.0,0.0,1.0,2.0,79.67,45.0,1.06,3.44,0.0,4.8,10456.0,Closed,119,ELECTRIC
2375.0,2448.0,0.0,2448.0,0.0,0.0,1.0,2.0,95.0,50.0,1.03,0.75,0.0,2.0,10469.0,Closed,110,PAINT/PLASTER
2900.0,2640.0,0.0,1920.0,0.0,0.0,1.0,2.0,100.0,48.0,0.91,1.25,0.0,2.0,10453.0,Closed,55,APPLIANCE
4561.0,2192.0,0.0,2192.0,0.0,0.0,2.0,2.0,145.17,52.0,0.48,0.5,0.0,1.0,10468.0,Closed,60,HEAT/HOT WATER
2500.0,1656.0,0.0,1656.0,0.0,0.0,2.0,2.5,100.0,50.0,0.66,1.1,0.0,2.0,10462.0,Closed,100,GENERAL
2575.0,960.0,0.0,960.0,0.0,0.0,2.0,2.0,103.0,30.0,0.37,0.5,0.0,1.0,10473.0,Closed,95,HEAT/HOT WATER
1980.0,1152.0,0.0,1152.0,0.0,0.0,1.0,2.0,110.0,32.0,0.58,3.44,0.0,4.8,10458.0,Closed,31,HEAT/HOT WATER
2375.0,1376.0,0.0,1376.0,0.0,0.0,1.0,2.0,95.0,40.0,0.58,0.75,0.0,2.0,10453.0,Closed,90,DOOR/WINDOW
2945.0,1056.0,0.0,1056.0,0.0,0.0,1.0,1.0,99.0,48.0,0.36,1.25,0.0,2.0,10451.0,Open,60,DOOR/WINDOW
7974.0,3954.0,3954.0,0.0,0.0,3954.0,1.0,1.0,117.25,50.0,0.5,2.0,0.0,2.0,10458.0,Closed,90,PAINT/PLASTER
2304.0,2520.0,0.0,2520.0,0.0,0.0,1.0,2.0,100.0,60.0,1.09,2.43,0.0,4.8,10455.0,Closed,110,HEAT/HOT WATER
1800.0,1890.0,0.0,1260.0,0.0,0.0,1.0,2.0,100.0,35.0,1.05,0.75,0.0,2.0,10455.0,Closed,60,HEAT/HOT WATER
5795.0,1200.0,0.0,1200.0,0.0,0.0,1.0,2.5,190.0,33.17,0.21,0.5,0.0,1.0,10467.0,Closed,85,UNSANITARY CONDITION
2575.0,4320.0,0.0,4320.0,0.0,0.0,2.0,3.0,103.0,72.0,1.68,1.25,0.0,2.0,10452.0,Closed,92,HEAT/HOT WATER
2500.0,2260.0,0.0,1760.0,0.0,0.0,1.0,2.0,100.0,44.0,0.9,2.43,0.0,4.8,10452.0,Closed,100,HEAT/HOT WATER
4260.0,3820.0,3820.0,0.0,0.0,3820.0,1.0,1.0,90.0,88.0,0.9,3.44,0.0,4.8,10451.0,Closed,89,HEAT/HOT WATER
2300.0,2025.0,0.0,2025.0,0.0,0.0,2.0,3.0,100.0,35.0,0.88,1.25,0.0,2.0,10473.0,Closed,15,HEAT/HOT WATER
7258.0,1678.0,0.0,1678.0,0.0,0.0,2.0,1.5,145.17,47.0,0.23,0.5,0.0,1.0,10467.0,Closed,70,PAINT/PLASTER
2542.0,1458.0,0.0,972.0,0.0,0.0,1.0,2.0,100.0,32.0,0.57,1.25,0.0,2.0,10457.0,Closed,65,HEAT/HOT WATER
18900.0,64824.0,0.0,64824.0,0.0,0.0,1.0,6.0,150.0,146.0,3.43,6.02,0.0,6.5,10452.0,Closed,72,HEAT/HOT WATER
1728.0,1992.0,0.0,1992.0,0.0,0.0,1.0,2.0,85.0,49.0,1.15,3.44,0.0,4.8,10452.0,Open,29,PAINT/PLASTER
1900.0,2125.0,0.0,1480.0,0.0,0.0,1.0,2.0,95.0,37.0,1.12,1.25,0.0,2.0,10473.0,Closed,70,HEAT/HOT WATER
1900.0,1116.0,0.0,1116.0,0.0,0.0,1.0,2.0,100.0,34.0,0.59,0.5,0.0,1.0,10456.0,Closed,65,ELECTRIC
7500.0,7500.0,7500.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,1.0,0.0,2.0,0.0,10460.0,Closed,62,UNSANITARY CONDITION
5000.0,1620.0,0.0,1620.0,0.0,0.0,2.0,2.0,100.0,35.0,0.32,0.75,0.0,2.0,10466.0,Closed,95,PLUMBING
2500.0,1325.0,0.0,1325.0,0.0,0.0,1.0,2.5,100.0,38.0,0.53,0.75,0.0,2.0,10456.0,Closed,85,HEAT/HOT WATER
1704.0,1534.0,0.0,1116.0,0.0,0.0,1.0,2.0,94.67,31.0,0.9,1.25,0.0,2.0,10473.0,Open,60,APPLIANCE
2375.0,1216.0,0.0,1216.0,0.0,0.0,2.0,2.0,95.0,34.0,0.51,0.75,0.0,2.0,10457.0,Closed,90,GENERAL
3086.0,3780.0,1260.0,2520.0,0.0,1260.0,1.0,2.0,120.25,60.0,1.22,3.0,0.0,3.0,10452.0,Closed,119,UNSANITARY CONDITION
1992.0,1152.0,0.0,1152.0,0.0,0.0,1.0,2.0,72.0,32.0,0.58,0.5,0.0,1.0,10453.0,Closed,65,PLUMBING
2500.0,1944.0,0.0,1296.0,0.0,0.0,1.0,2.0,100.0,36.0,0.78,0.5,0.0,1.0,10456.0,Closed,60,HEAT/HOT WATER
4474.0,2055.0,0.0,1440.0,0.0,0.0,1.0,2.0,118.75,41.0,0.46,0.75,0.0,2.0,10453.0,Closed,58,HEAT/HOT WATER
3683.0,3190.0,0.0,2552.0,0.0,0.0,1.0,2.0,112.28,58.0,0.87,1.25,0.0,2.0,10458.0,Closed,89,HEAT/HOT WATER
2789.0,1806.0,0.0,1204.0,0.0,0.0,1.0,2.0,111.55,35.4,0.65,0.5,0.0,1.0,10467.0,Closed,17,ELECTRIC
2070.0,1782.0,0.0,1296.0,0.0,0.0,1.0,2.0,115.0,36.0,0.86,1.25,0.0,2.0,10452.0,Closed,70,SAFETY
2356.0,2832.0,0.0,1868.0,0.0,0.0,2.0,2.0,94.24,48.0,1.2,1.1,0.0,2.0,10457.0,Closed,119,HEAT/HOT WATER
4250.0,6367.0,6367.0,0.0,6367.0,0.0,1.0,1.0,90.0,90.0,1.5,2.43,0.0,4.8,10453.0,Closed,55,HEAT/HOT WATER
1972.0,2132.0,0.0,2132.0,0.0,0.0,1.0,2.0,100.0,56.0,1.08,3.44,0.0,4.8,10462.0,Closed,17,HEAT/HOT WATER
2318.0,1690.0,0.0,1690.0,0.0,0.0,1.0,3.0,77.99,35.0,0.73,1.25,0.0,2.0,10455.0,Closed,70,HEAT/HOT WATER
1900.0,3411.0,0.0,2274.0,0.0,0.0,1.0,2.0,95.0,61.0,1.8,3.44,0.0,4.8,10468.0,Open,121,PAINT/PLASTER
2174.0,3054.0,0.0,2036.0,0.0,0.0,1.0,2.0,75.01,48.5,1.4,1.25,0.0,2.0,10475.0,Open,12,PLUMBING
1257.0,3360.0,1680.0,1680.0,0.0,1680.0,1.0,3.0,80.67,56.0,2.67,0.5,0.0,1.0,10452.0,Closed,105,HEAT/HOT WATER
1771.0,960.0,0.0,960.0,0.0,0.0,1.0,2.0,88.17,30.0,0.54,0.75,0.0,2.0,10457.0,Closed,70,HEAT/HOT WATER
2940.0,2340.0,0.0,2340.0,0.0,0.0,1.0,3.0,100.0,39.0,0.8,3.44,0.0,4.8,10463.0,Closed,17,HEAT/HOT WATER
2500.0,3400.0,0.0,3400.0,0.0,0.0,1.0,2.0,100.0,50.0,1.36,6.02,0.0,6.5,10457.0,Closed,100,HEAT/HOT WATER
2500.0,2646.0,0.0,2646.0,0.0,0.0,1.0,2.0,100.0,63.0,1.06,3.44,0.0,4.8,10459.0,Open,89,PLUMBING
2500.0,2337.0,0.0,1558.0,0.0,0.0,1.0,2.0,125.0,37.95,0.93,2.43,0.0,4.8,10453.0,Closed,18,HEAT/HOT WATER
5713.0,2585.0,0.0,2585.0,0.0,0.0,2.0,2.5,114.25,38.0,0.45,1.1,0.0,2.0,10457.0,Closed,95,HEAT/HOT WATER
2654.0,2730.0,800.0,1930.0,0.0,800.0,1.0,2.0,106.17,65.0,1.03,0.75,0.0,2.0,10458.0,Closed,89,HEAT/HOT WATER
2588.0,1065.0,1065.0,0.0,0.0,0.0,2.0,1.0,90.0,42.65,0.41,2.43,0.0,4.8,10452.0,Closed,90,HEAT/HOT WATER
2549.0,2320.0,0.0,2320.0,0.0,0.0,1.0,2.0,103.0,53.0,0.91,1.25,0.0,2.0,10472.0,Closed,90,WATER LEAK
3019.0,1935.0,0.0,1935.0,0.0,0.0,2.0,3.0,118.4,25.0,0.64,2.43,0.0,4.8,10472.0,Closed,121,PLUMBING
2118.0,1532.0,0.0,1532.0,0.0,0.0,2.0,2.0,105.0,50.0,0.72,0.75,0.0,2.0,10458.0,Closed,100,HEAT/HOT WATER
3399.0,1386.0,0.0,1386.0,0.0,0.0,2.0,2.0,103.0,36.0,0.41,1.25,0.0,2.0,10453.0,Open,85,WATER LEAK
3604.0,3950.0,0.0,3950.0,0.0,0.0,1.0,2.0,145.5,79.0,1.1,2.43,0.0,4.8,10456.0,Closed,89,HEAT/HOT WATER
2525.0,1317.0,0.0,1317.0,0.0,0.0,1.0,2.5,100.0,30.0,0.52,0.75,0.0,2.0,10453.0,Closed,100,WATER LEAK
2133.0,1728.0,0.0,1728.0,0.0,0.0,1.0,3.0,100.0,32.0,0.81,0.75,0.0,2.0,10451.0,Open,59,UNSANITARY CONDITION
1667.0,2499.0,1666.0,833.0,0.0,1666.0,1.0,4.0,100.0,50.0,1.5,2.43,0.0,4.8,10472.0,Closed,105,UNSANITARY CONDITION
3050.0,1656.0,0.0,1656.0,0.0,0.0,1.0,2.0,100.0,47.0,0.54,0.5,0.0,1.0,10456.0,Closed,89,PLUMBING
2760.0,2325.0,0.0,2325.0,0.0,0.0,1.0,3.0,92.0,38.75,0.84,1.25,0.0,2.0,10454.0,Closed,32,HEAT/HOT WATER
2000.0,1360.0,0.0,1360.0,0.0,0.0,1.0,2.0,100.0,34.0,0.68,0.75,0.0,2.0,10459.0,Closed,75,HEAT/HOT WATER
2500.0,1620.0,0.0,900.0,0.0,0.0,1.0,1.5,100.0,45.0,0.65,0.75,0.0,2.0,10461.0,Open,85,UNSANITARY CONDITION
2475.0,2475.0,2475.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,1.0,0.0,2.0,4.8,10452.0,Closed,73,UNSANITARY CONDITION
2575.0,4200.0,0.0,4200.0,0.0,0.0,1.0,0.0,104.38,56.0,1.63,3.44,0.0,4.8,10458.0,Closed,11,HEAT/HOT WATER
2858.0,1258.0,0.0,1258.0,0.0,0.0,1.0,2.0,103.0,37.25,0.44,0.75,0.0,2.0,10467.0,Open,70,DOOR/WINDOW
13340.0,56388.0,0.0,56388.0,0.0,0.0,1.0,5.0,116.17,106.0,4.23,2.43,0.0,4.8,10460.0,Closed,98,HEAT/HOT WATER
10423.0,9270.0,9270.0,0.0,0.0,9270.0,4.0,1.0,96.5,70.0,0.89,3.44,0.0,4.8,10454.0,Closed,92,HEAT/HOT WATER
3325.0,14652.0,0.0,14652.0,0.0,0.0,1.0,5.0,100.0,88.0,4.41,3.44,0.0,4.8,10460.0,Closed,89,HEAT/HOT WATER
3465.0,792.0,0.0,792.0,0.0,0.0,2.0,1.5,105.0,20.5,0.23,1.1,0.0,2.0,10468.0,Closed,95,HEAT/HOT WATER
2200.0,2070.0,0.0,1440.0,0.0,0.0,1.0,2.0,100.0,36.0,0.94,0.75,0.0,2.0,10466.0,Closed,70,HEAT/HOT WATER
2819.0,5394.0,5394.0,0.0,0.0,0.0,1.0,2.0,67.28,41.0,1.91,6.02,0.0,6.5,10456.0,Closed,89,HEAT/HOT WATER
5000.0,984.0,0.0,984.0,0.0,0.0,1.0,1.5,100.0,32.0,0.2,0.5,0.0,1.0,10457.0,Closed,85,HEAT/HOT WATER
2825.0,4827.0,1207.0,3620.0,0.0,1207.0,1.0,3.0,113.0,60.0,1.71,3.44,0.0,4.8,10451.0,Closed,13,SAFETY
2090.0,3100.0,0.0,3100.0,0.0,0.0,1.0,3.0,95.0,47.42,1.48,1.25,0.0,2.0,10456.0,Closed,60,PAINT/PLASTER
2500.0,2680.0,0.0,2680.0,0.0,0.0,1.0,2.0,100.0,67.0,1.07,2.43,0.0,4.8,10453.0,Closed,100,PLUMBING
7200.0,27750.0,0.0,27750.0,0.0,0.0,1.0,5.0,72.0,64.0,3.85,3.44,0.0,4.8,10469.0,Closed,105,HEAT/HOT WATER
2500.0,4032.0,0.0,2688.0,0.0,0.0,2.0,2.0,100.0,59.0,1.61,2.43,0.0,4.8,10457.0,Closed,90,DOOR/WINDOW
2232.0,1347.0,0.0,1347.0,0.0,0.0,1.0,2.0,93.07,28.0,0.6,1.25,0.0,2.0,10458.0,Open,95,UNSANITARY CONDITION
38600.0,7182.0,7182.0,0.0,2182.0,0.0,2.0,2.0,200.0,100.0,0.19,0.0,2.0,0.0,10460.0,Closed,89,HEAT/HOT WATER
1932.0,1650.0,0.0,1650.0,0.0,0.0,1.0,2.5,92.17,42.0,0.85,0.5,0.0,1.0,10457.0,Closed,90,HEAT/HOT WATER
1947.0,2100.0,0.0,2100.0,0.0,0.0,1.0,3.0,98.33,35.0,1.08,3.44,0.0,4.8,10452.0,Closed,27,HEAT/HOT WATER
4750.0,1920.0,0.0,1920.0,0.0,0.0,1.0,2.0,95.0,30.0,0.4,0.5,0.0,1.0,10466.0,Closed,70,HEAT/HOT WATER
2575.0,1800.0,0.0,1800.0,0.0,0.0,1.0,2.0,103.0,45.0,0.7,1.25,0.0,2.0,10455.0,Open,95,DOOR/WINDOW
2706.0,2200.0,0.0,1600.0,0.0,0.0,1.0,2.0,108.25,40.0,0.81,1.25,0.0,2.0,10453.0,Closed,80,PLUMBING
2830188.0,540.0,540.0,0.0,540.0,0.0,2.0,1.0,1463.67,18.0,0.0,0.0,0.0,0.0,10455.0,Closed,89,HEAT/HOT WATER
5000.0,1500.0,1500.0,0.0,0.0,0.0,2.0,1.0,100.0,20.0,0.3,3.0,0.0,3.0,10460.0,Open,25,PAINT/PLASTER
5000.0,1760.0,0.0,880.0,0.0,0.0,1.0,1.0,100.0,44.0,0.35,1.25,0.0,2.0,10462.0,Closed,80,HEAT/HOT WATER
2500.0,4500.0,0.0,4500.0,0.0,0.0,1.0,4.0,100.0,45.0,1.8,3.44,0.0,4.8,10457.0,Closed,4,HEAT/HOT WATER
6709.0,2750.0,2750.0,0.0,2750.0,0.0,1.0,1.0,134.17,55.0,0.41,3.44,0.0,4.8,10463.0,Closed,50,HEAT/HOT WATER
5364.0,2400.0,2400.0,0.0,0.0,0.0,2.0,1.0,94.8,60.0,0.45,1.1,0.0,2.0,10460.0,Closed,129,HEAT/HOT WATER
2500.0,1635.0,0.0,1335.0,0.0,0.0,1.0,2.0,100.0,35.0,0.65,0.75,0.0,2.0,10459.0,Closed,80,HEAT/HOT WATER
18766.0,102885.0,4277.0,98608.0,0.0,4277.0,1.0,8.0,206.22,206.22,5.48,3.44,0.0,4.8,10453.0,Closed,13,HEAT/HOT WATER
1865.0,3600.0,0.0,3600.0,0.0,0.0,1.0,3.0,95.0,60.0,1.93,3.44,0.0,4.8,10451.0,Closed,17,HEAT/HOT WATER
11569.0,59000.0,2500.0,56500.0,0.0,2500.0,1.0,6.0,90.0,77.0,5.1,2.43,0.0,4.8,10456.0,Closed,91,UNSANITARY CONDITION
2500.0,1875.0,1875.0,0.0,0.0,1375.0,1.0,1.0,100.0,77.0,0.75,0.0,2.0,4.8,10457.0,Closed,100,UNSANITARY CONDITION
2500.0,2062.0,0.0,1500.0,0.0,0.0,1.0,2.0,100.0,50.0,0.82,0.75,0.0,2.0,10460.0,Closed,70,HEAT/HOT WATER
2742.0,8130.0,2130.0,6000.0,0.0,2130.0,1.0,4.0,100.0,70.0,2.96,2.0,0.0,2.0,10455.0,Closed,85,FLOORING/STAIRS
1710.0,1714.0,0.0,1188.0,0.0,0.0,1.0,2.0,95.0,33.0,1.0,0.75,0.0,2.0,10462.0,Closed,61,ELECTRIC
2718.0,1640.0,0.0,1640.0,0.0,0.0,1.0,2.5,152.67,42.0,0.6,0.5,0.0,1.0,10460.0,Closed,90,HEAT/HOT WATER
3425.0,2150.0,0.0,1760.0,0.0,0.0,2.0,2.0,103.0,40.0,0.63,0.5,0.0,1.0,10459.0,Closed,90,HEAT/HOT WATER
1884.0,2508.0,0.0,1824.0,0.0,0.0,1.0,2.0,95.0,48.0,1.33,0.75,0.0,2.0,10473.0,Open,61,DOOR/WINDOW
1868.0,2351.0,0.0,1710.0,0.0,0.0,1.0,2.0,95.0,45.0,1.26,0.5,0.0,1.0,10468.0,Closed,60,HEAT/HOT WATER
2500.0,1219.0,0.0,837.0,0.0,0.0,2.0,1.75,100.0,32.0,0.49,0.5,0.0,1.0,10452.0,Closed,90,SAFETY
3750.0,3555.0,1875.0,1680.0,0.0,1875.0,2.0,1.0,75.0,75.0,0.95,3.44,0.0,4.8,10457.0,Closed,89,HEAT/HOT WATER
2125.0,546.0,0.0,546.0,0.0,0.0,1.0,1.0,85.0,42.0,0.26,0.75,0.0,2.0,10472.0,Closed,110,UNSANITARY CONDITION
1648.0,3000.0,0.0,3000.0,0.0,0.0,1.0,3.0,65.92,50.0,1.82,3.44,0.0,4.8,10458.0,Closed,111,HEAT/HOT WATER
4073.0,2400.0,2400.0,0.0,0.0,0.0,2.0,2.0,140.24,60.0,0.59,3.44,0.0,4.8,10468.0,Open,89,UNSANITARY CONDITION
2242.0,1188.0,0.0,1188.0,0.0,0.0,1.0,2.0,100.0,33.0,0.53,0.75,0.0,2.0,10453.0,Closed,65,HEAT/HOT WATER
5000.0,4160.0,0.0,4160.0,0.0,0.0,1.0,2.5,100.0,52.0,0.83,0.75,0.0,2.0,10462.0,Closed,6,PAINT/PLASTER
